EventID,Duration,Latitude,Longitude,Cluster
687,465.664,20.7294928,84.9827489,0
688,691.415,20.630221,86.723422,0
689,1295.223,19.3404311,82.5133564,2
690,336.166,20.5800587,85.5941876,0
691,326.33,21.001784,83.0621917,1
692,464.249,21.51841333333333,86.52849166666667,0
693,1564.087,21.1833999,83.5936107,1
694,941.445,19.4560422,82.4042743,2
695,308.498,20.7693266,86.1527325,0
696,348.67,21.3720371,83.7827662,1
697,418.001,20.8188648,86.2001466,0
698,849.42,21.4598985,86.77965090000001,0
699,416.667,18.553485,82.20847666666667,2
700,1404.334,19.3405,82.51432666666666,2
701,599.445,19.614085,82.40581166666666,2
702,635.005,20.5023573,82.67147,1
703,350.828,18.3646761,81.8925719,2
704,352.834,20.4098471,86.3953317,0
705,422.556,21.851171666666666,84.78085166666666,1
706,454.668,20.9864462,86.6376905,0
707,400.669,21.7274304,84.0211933,1
708,325.917,21.4598985,86.77965090000001,0
709,318.168,21.0718845,84.3407141,1
710,314.445,19.6279678,82.6729501,2
711,903.552,20.6850847,83.4738887,1
712,428.998,20.8203214,83.0344564,1
713,333.167,21.4512955,84.074014,1
714,347.5,20.6633667,82.6695151,1
715,446.079,22.1146618,84.3937699,1
716,336.111,19.624358333333333,83.49286833333333,2
717,342.0,20.0585809,83.3837659,2
718,311.502,20.9878933,86.6351469,0
719,671.639,21.4957032,83.9845367,1
720,346.17,20.6735673,86.3536798,0
721,423.0,20.9678938,85.9314205,0
722,313.445,21.85086833333333,84.78109,1
723,351.502,20.4086577,86.3803742,0
724,2394.0,19.2613519,83.4041716,2
725,309.5,20.9334684,83.5625167,1
726,387.222,19.5158931,83.5055784,2
727,381.751,21.5023416,86.9268501,0
728,469.965,19.8592287,82.9320939,2
729,1584.222,19.0502436,84.1485898,2
730,410.778,19.15739333333333,84.14403333333334,2
731,306.666,18.730861666666662,82.41623666666666,2
732,434.656,18.7517152,82.4309061,2
733,440.223,19.310928333333333,84.44511833333334,2
734,475.747,20.2968954,82.7562335,2
735,701.0,21.9371082,86.1013655,0
736,337.251,21.7253981,84.0565181,1
737,318.444,19.859156666666667,82.93203,2
738,317.0,20.7692064,86.1528144,0
739,494.081,20.769381,86.1527645,0
740,330.498,20.8586505,86.5752121,0
741,368.166,20.7226012,86.6471591,0
742,336.253,22.1850335,86.1150238,0
743,815.667,19.27720833333333,82.2387,2
744,1053.081,21.4943714,83.9859107,1
745,391.502,22.2916584,84.1057164,1
746,301.419,21.6177066,87.1826663,0
747,337.0,21.9863501,86.9403978,0
748,360.253,22.1622905,86.1714101,0
749,311.004,21.4480224,83.9908459,1
750,431.5,20.731708,82.6502911,1
751,325.75,21.7219077,87.1861216,0
752,325.5,21.8196086,84.0079859,1
753,593.5,20.5112736,82.4604107,1
754,441.0,21.4598985,86.77965090000001,0
755,421.245,22.1222583,84.0424568,1
756,320.334,18.2166426,81.8891522,2
757,322.832,21.4864805,84.3914118,1
758,413.036,20.8385233,84.3220778,1
759,330.0,21.802055,86.83827166666667,0
760,411.308,18.551818,82.2060191,2
761,361.081,20.5440558,83.6649369,1
762,355.896,20.4449357,85.1399962,0
763,507.111,17.984965,81.58075666666667,2
764,941.445,18.44193333333333,82.01922666666667,2
765,1293.669,19.4676057,82.573992,2
766,687.913,21.8693489,86.6921598,0
767,306.502,21.4440689,86.8745284,0
768,617.0,20.4889126,86.2877501,0
769,456.0,19.1178581,82.7446864,2
770,377.334,18.8166325,82.7123489,2
771,632.889,19.141836666666663,82.32510666666667,2
772,377.334,19.685076666666667,82.51683,2
773,554.0,20.7283673,85.9476565,0
774,916.724,21.4943577,83.9857964,1
775,647.913,22.1171843,84.0599201,1
776,1293.665,20.0959745,82.6467029,2
777,375.5,21.0142855,84.208437,1
778,728.087,21.407495,86.4702,0
779,940.715,21.0010685,83.0768446,1
780,317.419,21.8776555,85.8531036,0
781,475.917,21.8757439,85.9685757,0
782,363.219,19.00088333333333,83.80238,2
783,481.0,20.6800511,86.7784923,0
784,313.502,21.7517677,87.1026131,0
785,305.583,20.7929539,83.2664903,1
786,354.778,19.35895,82.17258333333334,2
787,327.0,21.0910641,85.2831771,0
788,507.111,18.55204,82.20620166666667,2
789,758.48,20.7147165,83.2109101,1
790,599.834,20.4340701,85.76943,0
791,380.249,21.7983066,86.6627449,0
792,618.585,22.0812791,86.5099174,0
793,855.411,21.5871,86.94605166666666,0
794,404.889,18.356728333333333,81.90014333333333,2
795,451.111,19.4113543,82.6350372,2
796,452.999,21.9659738,87.1770869,0
797,305.749,21.9136717,84.3882103,1
798,638.778,19.3412824,82.5139492,2
799,524.0,20.7429789,83.2539043,1
800,426.333,19.2383234,82.7896301,2
801,390.913,20.3685229,86.6816507,0
802,456.0,21.0016653,83.0613286,1
803,825.555,18.361091666666667,81.91366833333333,2
804,331.668,20.0998843,86.4464597,0
805,1055.89,19.9045518,83.161519,2
806,436.162,22.1415678,86.2349171,0
807,555.0,20.2452925,82.5737843,2
808,406.587,21.0717741,84.3402833,1
809,330.666,21.1009234,82.6952379,1
810,467.778,20.04229833333333,81.92217333333333,2
811,342.0,19.3408505,82.5143273,2
812,316.445,18.729585,82.13941833333334,2
813,428.445,18.07276333333333,81.74974666666667,2
814,2025.556,21.784121666666667,84.58435166666666,1
815,359.667,19.5201804,82.8676223,2
816,338.751,20.8379821,83.4680109,1
817,347.889,19.156915,82.21895166666667,2
818,340.668,22.1150615,86.4064845,0
819,341.411,20.5700062,85.8924563,0
820,364.556,19.2337616,82.7911398,2
821,350.0,20.8190622,86.2003202,0
822,1086.564,21.4959227,83.9844181,1
823,489.444,18.638065,81.903835,2
824,664.251,21.6663041,83.6124632,1
825,517.864,20.7079391,83.1321545,1
826,379.257,21.1925358,86.5236208,0
827,505.664,20.6636926,85.5240555,0
828,1040.0,21.2466838,83.7066464,1
829,365.586,21.1241286,82.6739042,1
830,319.67,21.0948859,86.5800066,0
831,422.556,19.391101666666668,82.26988166666666,2
832,503.0,22.1812251,86.6468678,0
833,327.081,21.3600534,83.7836128,1
834,359.667,18.6523261,83.0522077,2
835,404.889,20.5628034,82.643612,1
836,627.5,20.0418385,82.4862018,2
837,652.087,21.8421019,86.6808817,0
838,330.506,20.7157028,86.5810764,0
839,335.548,21.4958505,83.9843577,1
840,347.889,19.599705,82.25393833333334,2
841,504.0,21.769146666666668,86.846185,0
842,320.334,18.694211666666668,83.006205,2
843,451.0,22.1811033,86.646914,0
844,399.0,19.388231666666663,82.267575,2
845,323.995,20.6601349,86.8635232,0
846,389.112,19.1623739,82.7068228,2
847,916.749,20.5027833,82.6715469,1
848,320.253,20.8061141,86.2580183,0
849,1180.755,21.6586266,86.4983303,0
850,697.996,20.0959553,82.6466928,2
851,1311.0,19.340856666666667,82.51433666666667,2
852,330.494,20.1048737,86.357683,0
853,473.834,21.531595,86.6533046,0
854,382.164,20.8986052,83.6051281,1
855,1778.778,18.36467833333333,81.89221833333333,2
856,374.952,18.3610546,81.8901738,2
857,320.581,22.277962,86.0699996,0
858,943.0,20.5643818,85.7828809,0
859,733.0,21.8467751,85.8459936,0
860,478.25,21.1227133,85.929384,0
861,500.222,19.16783333333333,83.40830833333334,2
862,380.0,21.990392,86.0047093,0
863,340.253,20.8971693,86.5434554,0
864,350.913,21.51501833333333,86.53555833333333,0
865,615.5,20.7005993,86.1353076,0
866,337.0,21.3308365,84.3493456,1
867,534.332,20.5451837,86.6509139,0
868,354.67,21.1861755,84.0376334,1
869,834.913,20.7007265,86.1336545,0
870,387.753,20.4862813,82.6705251,1
871,431.162,20.5708106,85.8924796,0
872,346.668,20.0981866,82.6303476,2
873,702.332,20.7218575,86.743479,0
874,318.581,20.7295239,85.2363886,0
875,347.889,19.2236,82.27600333333334,2
876,363.66,18.8661895,82.5703825,2
877,449.17,20.7010683,86.1338438,0
878,566.415,20.3869491,86.1108926,0
879,389.112,18.9592466,84.2246525,2
880,358.085,21.8464572,84.4927933,1
881,1322.778,19.3500132,83.361338,2
882,370.494,20.484064,86.4211212,0
883,398.5,20.2956508,82.6412882,2
884,629.577,20.989481,85.6732563,0
885,342.004,20.2940456,82.5144351,2
886,390.0,20.4900356,83.412503,1
887,564.581,22.4434729,86.0745128,0
888,302.165,21.5148572,86.5355547,0
889,326.223,19.597238333333333,83.88092333333333,2
890,422.484,20.5889307,82.9709327,1
891,311.17,21.514996666666665,86.53559333333334,0
892,337.747,20.6343862,86.0354352,0
893,707.0,21.4034842,83.6779255,1
894,391.0,21.52008,86.15561333333333,0
895,434.917,21.92225,86.74021833333333,0
896,351.834,20.7350451,86.7493186,0
897,316.419,20.7902592,85.7612327,0
898,370.0,21.8213782,83.8537743,1
899,342.0,19.203876666666662,82.21489166666667,2
900,441.245,21.8459795,86.0160825,0
901,340.751,21.5407751,86.218752,0
902,764.087,22.1148708,84.0481817,1
903,390.838,22.3342842,86.2726886,0
904,393.111,19.639746666666667,82.39778833333334,2
905,439.376,19.9067279,83.1613004,2
906,933.0,21.514856666666667,86.53560333333333,0
907,563.419,20.5675237,85.9504211,0
908,421.498,22.2866357,86.0308698,0
909,336.253,21.514658333333333,86.53546666666666,0
910,421.0,20.9411372,85.4118346,0
911,372.913,20.9413314,85.4112512,0
912,389.0,21.5203994,86.1565918,0
913,354.494,21.51488,86.53557333333333,0
914,353.668,20.6392106,82.6152056,1
915,339.251,20.6393071,82.6152018,1
916,491.334,18.361071666666668,81.91366166666667,2
917,450.223,18.383215,81.82393666666667,2
918,306.666,19.20395,82.21495166666666,2
919,324.333,19.197,82.71797666666667,2
920,390.419,20.2782175,82.5770979,2
921,382.332,21.549596,86.9389742,0
922,454.332,20.3024632,86.4059232,0
923,313.0,21.1684144,83.7521897,1
924,371.75,21.8456995,86.0166102,0
925,415.336,20.2531374,86.1417899,0
926,445.828,21.0018653,83.064245,1
927,534.332,21.4641551,86.8778836,0
928,471.777,19.7290952,82.1895634,2
929,330.668,20.3458472,86.0389329,0
930,300.75,21.003298,83.7786145,1
931,431.17,20.2545685,86.2152413,0
932,337.164,21.9541879,86.0685083,0
933,628.0,21.7749392,85.9270709,0
934,336.665,19.6386998,83.510496,2
935,397.665,19.5144181,83.5061373,2
936,347.889,19.6243227,83.4926134,2
937,370.0,20.8911054,85.323273,0
938,411.502,20.8518697,86.5000888,0
939,564.111,19.5183455,83.5067349,2
940,874.257,20.4337973,86.4934749,0
941,312.555,19.2462555,83.420903,2
942,377.5,21.234603,84.7059754,1
943,692.581,21.5148781,86.5356257,0
944,351.328,20.1143654,86.0753874,0
945,322.417,21.1258579,83.8450653,1
946,421.585,21.6854619,87.4152466,0
947,346.17,21.5200421,86.1555459,0
948,327.087,21.2931216,86.6889508,0
949,314.932,20.8520646,83.8595422,1
950,424.0,21.6853386,87.4152358,0
951,326.336,21.0630796,85.5739763,0
952,320.087,22.0891081,86.1118229,0
953,452.75,21.8430242,86.94574420000001,0
954,1407.0,20.4792541,86.1069679,0
955,513.0,18.5522905,82.2067589,2
956,350.336,21.5360762,84.3984473,1
957,444.222,19.142131666666668,82.32061166666666,2
958,473.834,21.2826101,86.4650969,0
959,357.416,20.7693706,86.1528038,0
960,366.0,19.5183019,83.5066684,2
961,620.0,21.725692,86.7404894,0
962,317.083,21.5209028,86.15632,0
963,392.25,20.8193163,86.2015731,0
964,309.665,21.9272615,85.8347696,0
965,306.166,20.8188516,86.200139,0
966,332.328,21.9272215,85.8349957,0
967,316.731,19.5578713,82.8628378,2
968,325.165,22.3985133,84.9352542,0
969,355.664,19.6241817,83.4925737,2
970,462.747,22.5204279,86.0805913,0
971,548.334,19.717296666666662,82.37098333333333,2
972,317.503,20.2479953,82.5773469,2
973,564.581,22.2136884,86.2867548,0
974,370.0,22.213623,86.2869335,0
975,2810.036,20.7081708,83.1323109,1
976,349.672,20.3215125,86.5211546,0
977,618.0,22.2778709,86.0703064,0
978,421.556,19.35539333333333,83.11840833333333,2
979,359.667,19.483208333333334,82.80647,2
980,563.111,18.8122973,82.71154,2
981,371.445,18.069168333333334,81.74692833333333,2
982,338.251,21.0623601,82.7920582,1
983,780.824,20.4679056,82.920951,1
984,317.336,21.2807781,86.4616669,0
985,307.498,20.7637606,85.4201884,0
986,1394.0,21.761796,83.7730715,1
987,320.334,19.849075,82.49134833333333,2
988,440.083,20.7264951,83.6708593,1
989,400.747,22.0866213,86.1139882,0
990,406.0,21.4732096,83.5392533,1
991,748.356,18.068851666666667,81.74685166666667,2
992,603.444,18.10208833333333,81.773315,2
993,340.253,21.73600833333333,86.85131666666666,0
994,379.921,20.8949039,85.8135375,0
995,432.444,18.5576157,82.2208192,2
996,363.666,18.5576032,82.2208713,2
997,318.087,21.6852951,87.415334,0
998,340.917,21.5196182,86.8832809,0
999,407.0,20.7264598,83.6708233,1
1000,432.444,18.0688849,81.7468194,2
1001,353.778,18.5659688,82.7400629,2
1002,317.0,20.7672319,86.1505632,0
1003,377.334,19.45593833333333,82.40389,2
1004,314.445,19.719245,82.370465,2
1005,379.423,21.2808066,86.4617687,0
1006,400.33,21.7617655,83.773079,1
1007,638.778,19.27695,82.23857333333333,2
1008,301.253,21.5193546,86.8831931,0
1009,398.0,19.456271666666662,82.40374166666666,2
1010,333.0,20.7263126,83.6708287,1
1011,372.336,21.5788484,86.5651003,0
1012,342.0,19.138663333333334,82.31576,2
1013,1271.667,19.71929833333333,82.37042166666667,2
1014,365.556,19.13867,82.31586,2
1015,729.222,19.277005,82.23853333333334,2
1016,543.585,21.280769,86.4617254,0
1017,317.0,22.1040832,86.7636084,0
1018,387.222,19.277131666666666,82.23866166666667,2
1019,456.414,20.6342948,84.4216496,1
1020,361.079,20.5723891,86.7085444,0
1021,317.17,20.7636003,85.4200561,0
1022,809.778,18.5576368,82.2208101,2
1023,847.087,21.193519,83.5878933,1
1024,336.253,22.1589459,86.5425217,0
1025,508.111,18.617638,82.5927376,2
1026,372.333,19.445471666666663,84.26166666666667,2
1027,906.111,19.277155,82.23864166666667,2
1028,617.336,20.7263846,83.6708172,1
1029,445.0,20.8658982,84.0496037,1
1030,328.664,21.9541214,86.0685754,0
1031,389.34,22.1589153,86.5425096,0
1032,514.502,21.736048333333333,86.851395,0
1033,748.419,20.8468181,83.8943263,1
1034,787.112,19.276861666666665,82.23879666666667,2
1035,417.75,21.0741103,86.5024328,0
1036,527.0,21.2046375,83.806896,1
1037,360.081,20.8074295,82.53557670000001,1
1038,518.004,20.307082,86.3289962,0
1039,450.0,20.8264901,86.1986884,0
1040,603.087,21.7661693,85.9730645,0
1041,480.0,21.4612069,86.776235,0
1042,520.5,20.6341887,84.4217189,1
1043,382.083,20.5512754,85.985347,0
1044,530.667,19.103051666666666,84.04581666666667,2
1045,422.556,19.23489,82.66222833333333,2
1046,371.498,22.272379,86.1783187,0
1047,318.564,18.8664053,82.5706452,2
1048,438.333,19.234916666666667,82.66232666666667,2
1049,330.328,20.8316858,86.4514115,0
1050,647.0,21.7661888,85.973075,0
1051,619.5,20.6342914,84.4217621,1
1052,301.0,20.8658192,84.0496277,1
1053,711.0,22.1110956,85.331574,0
1054,615.0,20.8516162,84.2879541,1
1055,606.249,22.2724365,86.1781594,0
1056,621.111,19.3515388,83.788453,2
1057,388.618,18.363906666666665,81.8919,2
1058,780.333,18.0689616,81.7469402,2
1059,782.5,20.9618844,85.9145414,0
1060,359.669,21.8779375,84.172903,1
1061,587.667,19.2501092,83.4550466,2
1062,456.0,19.84722,82.49187833333333,2
1063,422.556,19.3464702,83.1240034,2
1064,5190.664,21.5149422,86.5356506,0
1065,444.222,19.661485,82.21240333333333,2
1066,878.172,21.0626835,82.7921703,1
1067,322.284,19.4455136,84.261802,2
1068,615.222,19.3515976,83.7884985,2
1069,456.0,19.90701333333333,83.16129833333333,2
1070,973.33,21.3376528,83.6216486,1
1071,326.223,18.618583333333333,82.59084833333333,2
1072,832.747,21.5272252,86.1658445,0
1073,1003.0,22.1610013,86.4113099,0
1074,306.084,20.9648951,86.0722994,0
1075,535.556,19.34638,83.12398166666667,2
1076,682.919,21.0551944,82.7934872,1
1077,411.5,20.9230029,82.8075624,1
1078,1024.0,20.5023561,82.671423,1
1079,1193.247,21.5836529,83.4144227,1
1080,525.747,20.3819211,85.5326564,0
1081,1208.778,19.4455427,84.2617628,2
1082,741.0,19.66127,82.212455,2
1083,770.445,19.2493757,83.4551581,2
1084,404.889,19.257151666666665,82.527485,2
1085,335.0,21.0276384,83.0517509,1
1086,467.778,18.07346833333333,81.75025,2
1087,632.889,18.364637,81.8929102,2
1088,325.833,20.8488718,84.2874601,1
1089,770.751,20.3820164,85.5330832,0
1090,467.778,19.257001666666667,82.52764,2
1091,359.111,19.84722,82.49187833333333,2
1092,351.7,21.4732123,83.5392266,1
1093,449.111,18.5710747,82.7527803,2
1094,995.768,19.3056967,84.7950762,2
1095,580.665,19.25707833333333,82.52757,2
1096,389.112,19.1854321,83.4180689,2
1097,1133.0,20.3822359,85.5329128,0
1098,390.253,21.183623,83.5937407,1
1099,1010.0,22.3924944,84.9520336,0
1100,872.667,19.06200833333333,83.82094166666667,2
1101,357.777,18.36448833333333,81.892785,2
1102,507.111,19.8219845,83.430812,2
1103,1294.502,20.382063,85.5329536,0
1104,433.441,19.8914,82.066145,2
1105,914.2,20.7509337,82.8642511,1
1106,929.667,19.2582802,83.8356122,2
1107,607.556,18.871821666666666,83.17980666666666,2
1108,998.445,19.249512,83.4551125,2
1109,307.889,19.24947333333333,83.45523,2
1110,1731.002,18.85654,83.87733,2
1111,672.444,19.2497314,83.4549724,2
1112,1731.666,18.85633,83.877315,2
1113,323.65,19.3464215,83.1241408,2
1114,1533.111,18.85638,83.877375,2
1115,546.444,20.8076307,82.5341115,1
1116,1163.556,18.571032,82.7527876,2
1117,1454.445,19.847385,82.49183666666667,2
1118,957.222,19.185375,83.41797833333334,2
1119,450.111,18.75144833333333,82.43860833333333,2
1120,404.889,19.90695,83.16144833333334,2
1121,947.334,19.06198833333333,83.820875,2
1122,844.112,19.344766666666665,83.12231333333334,2
1123,446.112,18.1623898,81.5541057,2
1124,371.445,18.1623566,81.5541326,2
1125,546.0,21.1834006,83.5935626,1
1126,524.778,18.1623343,81.5540569,2
1127,442.445,19.062101666666667,83.82105333333334,2
1128,389.112,19.21170333333333,83.67216,2
1129,327.5,21.1959395,83.7461419,1
1130,531.5,20.8488529,84.2874032,1
1131,399.0,19.0300372,82.5513082,2
1132,554.223,18.364611666666665,81.89287666666667,2
1133,333.747,20.8656132,84.0500165,1
1134,467.413,20.8265109,86.1986142,0
1135,522.75,21.1959307,83.7461542,1
1136,372.777,18.871796,83.1799636,2
1137,599.445,19.1575001,84.1439878,2
1138,332.445,19.1574675,84.1439854,2
1139,1556.0,22.1219305,84.0424277,1
1140,377.334,18.2772738,81.9935432,2
1141,3847.0,21.7661449,85.9731004,0
1142,320.334,18.073395,81.75019166666667,2
1143,526.756,20.7076243,83.1322441,1
1144,433.0,22.1147926,84.0483641,1
1145,426.37,19.2323617,82.5490861,2
1146,468.172,20.7063604,83.4870234,1
1147,630.915,20.7509337,82.8642511,1
1148,780.38,20.2938952,82.7600714,2
1149,492.24,20.7050353,83.4847596,1
1150,400.0,21.0755662,84.3375562,1
1151,762.204,20.6850323,83.4736794,1
1152,1187.112,18.16244333333333,81.55386333333334,2
1153,472.498,21.5836972,83.4141108,1
1154,446.112,17.9864,81.57364333333334,2
1155,339.276,20.7050033,83.48475,1
1156,432.656,20.6851272,83.4737804,1
1157,1929.272,20.6853191,83.4739539,1
1158,393.136,19.6413896,84.6459384,1
1159,2844.0,21.5271989,86.166239,0
1160,1365.425,21.583704,83.4140859,1
1161,3121.167,19.8673244,82.9457086,2
1162,637.032,20.8201845,83.7693016,1
1163,640.756,20.820326,83.7694667,1
1164,543.932,20.843214,83.9091804,1
1165,581.172,20.8431527,83.9091948,1
1166,522.418,21.5792001,86.5650609,0
1167,480.624,20.8072641,84.1248888,1
1168,436.38,20.8112064,84.1348514,1
1169,581.778,20.061625,82.78251833333333,2
1170,1010.223,20.06163833333333,82.7825,2
1171,605.334,20.06179333333333,82.78245166666666,2
1172,471.896,20.8392253,84.3219922,1
1173,717.072,20.8388801,84.3222021,1
1174,3842.0,20.0633936,82.781932,2
1175,1930.332,21.7117067,86.6247107,0
1176,399.0,19.062056666666667,83.82122166666667,2
1177,343.5,21.1967791,83.5892517,1
1178,392.891,19.6238182,83.492844,2
1179,2743.503,21.9236737,85.8573811,0
1180,2188.336,19.8715557,82.7702997,2
1181,860.11,19.89136166666667,82.06613333333334,2
1182,650.556,19.89137333333333,82.06597666666667,2
1183,454.5,21.1925845,83.5875614,1
1184,2451.166,21.9583378,85.8637135,0
1185,333.83,21.2147951,83.5400003,1
1186,1013.5,21.1970158,83.589101,1
1187,1808.223,19.387995,82.26745,2
1188,1406.336,19.6663162,82.7004892,2
1189,958.249,20.352999,85.8889211,0
1190,581.5,20.4394053,82.6278832,1
1191,305.5,21.1851499,83.5843917,1
1192,1020.341,19.5578618,82.8627387,2
1193,664.5,21.2035702,85.5953935,0
1194,2489.663,21.1970369,83.5891128,1
1195,481.913,20.4824905,86.1740564,0
1196,1473.998,19.38805,82.26743,2
1197,369.792,20.8430689,83.9093454,1
1198,997.917,20.4316892,85.8800749,0
1199,467.67,22.0176571,84.6564307,1
1200,350.506,21.1876261,83.598333,1
1201,483.713,19.5182262,83.506621,2
1202,2698.502,21.9540227,86.0684794,0
1203,304.538,19.5578618,82.8627387,2
1204,371.0,22.5204054,86.0801691,0
1205,343.013,19.661346666666667,82.21209333333333,2
1206,304.48,20.8508152,83.8653889,1
1207,765.5,20.486242,82.6705708,1
1208,473.667,18.71703833333333,82.84629333333334,2
1209,504.223,19.346523333333334,83.12400166666667,2
1210,319.683,17.986415,81.573705,2
1211,302.667,19.665176666666667,82.20760333333334,2
1212,330.666,20.4851897,82.6689896,1
1213,771.4,19.0701753,83.812204,2
1214,308.0,20.6013216,84.7851452,1
1215,328.5,20.2481092,82.5775396,2
1216,801.253,20.5013897,82.8039519,1
1217,384.664,20.701921,83.4854854,1
1218,448.247,21.2429227,83.4943049,1
1219,1192.875,21.784605,84.58424166666667,1
1220,2613.747,20.5016115,82.8040513,1
1221,475.62,20.1354331,85.086386,0
1222,356.837,20.3060265,82.7469637,2
1223,374.668,20.3061488,82.7468306,2
1224,1373.889,18.8495674,82.6920434,2
1225,562.548,17.8333071,81.4005593,2
1226,1664.778,19.34656333333333,83.12398333333333,2
1227,616.113,19.276901666666667,82.238715,2
1228,794.0,21.2466686,83.7066322,1
1229,786.888,19.27720833333333,82.23869833333333,2
1230,398.86,20.7062151,83.4871911,1
1231,346.724,20.13543,85.0863862,0
1232,3347.587,19.4832758,82.8065568,2
1233,674.778,19.249866666666662,83.45490833333334,2
1234,1664.778,19.1758158,83.3910546,2
1235,564.111,19.649755,82.22875333333333,2
1236,428.499,19.27696,82.23863333333334,2
1237,1740.164,21.5836313,83.4145125,1
1238,302.868,17.8332538,81.400482,2
1239,1454.683,19.277013333333333,82.23859333333333,2
1240,306.5,20.7284557,83.6713474,1
1241,2801.778,18.8496519,82.6919037,2
1242,371.149,21.5343028,84.3856323,1
1243,452.253,22.2724053,86.1782012,0
1244,834.24,20.6851204,83.4737859,1
1245,884.501,21.0305172,83.8104264,1
1246,1932.499,22.1591675,86.5424843,0
1247,555.413,20.7420235,83.4962395,1
1248,377.585,20.2892792,82.5142716,2
1249,322.38,18.8650878,82.5732222,2
1250,390.085,21.291618,83.8967281,1
1251,804.0,19.890246666666663,82.07009333333333,2
1252,564.548,20.457615,85.0758162,0
1253,1778.336,20.3490117,82.9105292,1
1254,352.66,20.2526533,86.178761,0
1255,552.284,21.78457,84.58433833333333,1
1256,369.0,20.7263192,83.6707824,1
1257,610.17,22.3813732,84.9557843,0
1258,1110.208,19.231845,82.5492646,2
1259,312.916,18.8109669,82.7081366,2
1260,310.0,20.3581794,86.159679,0
1261,545.833,20.967518,83.2595937,1
1262,617.434,18.851004,82.5816459,2
1263,402.4,20.9256013,85.545365,0
1264,366.92,20.2390235,82.5196142,2
1265,350.822,19.712581666666665,82.37994166666667,2
1266,1498.998,19.6136592,82.8928525,2
1267,749.836,21.1952247,83.5884868,1
1268,369.996,20.2512039,86.1751675,0
1269,320.557,19.138856666666666,82.31582166666666,2
1270,461.889,19.335987,82.5221206,2
1271,475.228,21.33762,83.6218436,1
1272,369.0,21.0021774,83.0601013,1
1273,568.223,19.359881666666663,83.10828,2
1274,817.166,20.096006,82.6467026,2
1275,307.917,20.3126331,86.3044502,0
1276,326.336,21.5195522,86.8832575,0
1277,845.116,19.9067803,83.1612712,2
1278,321.419,20.2656448,86.1622155,0
1279,429.1,17.833551,81.4005824,2
1280,677.917,20.395876,83.013004,1
1281,431.0,20.2491752,86.1703609,0
1282,449.555,19.3359173,82.5221209,2
1283,514.995,20.4852315,82.6707115,1
1284,389.112,19.197065,82.71809166666667,2
1285,1683.0,22.2479385,86.5873799,0
1286,446.112,18.863071666666663,84.17695333333333,2
1287,831.444,18.07374833333333,81.74871,2
1288,302.667,18.86658,82.57089666666667,2
1289,381.0,21.93897,86.74706333333333,0
1290,311.336,21.940501666666663,86.74658333333333,0
1291,421.5,22.5204636,86.0807712,0
1292,691.448,20.706677,83.152277,1
1293,380.0,20.2657997,86.1622941,0
1294,308.556,19.335956,82.5221543,2
1295,406.308,20.1698758,85.6200157,0
1296,442.0,20.2763318,82.967524,1
1297,463.0,21.8596805,84.5000392,1
1298,530.667,19.59743,83.88118666666666,2
1299,385.0,20.2035991,82.6421121,2
1300,380.087,21.2768428,86.6146778,0
1301,652.911,21.4795287,84.4417751,1
1302,351.25,20.96666,85.9138567,0
1303,340.0,20.1572139,86.3774536,0
1304,1340.566,22.0176487,84.656516,1
1305,1059.222,21.784675,84.58435833333333,1
1306,580.998,20.7080522,83.1321685,1
1307,364.0,18.727905,82.13867,2
1308,382.75,20.5723892,86.7083892,0
1309,502.917,21.0797404,86.6351146,0
1310,330.75,20.9883272,85.9868719,0
1311,380.913,20.5805141,86.5570615,0
1312,603.087,20.7692008,86.1525859,0
1313,343.728,21.5270889,86.1662284,0
1314,537.5,21.3842959,84.1456435,1
1315,456.0,19.249645,83.4552191,2
1316,344.724,19.4391001,84.7516538,2
1317,337.0,21.9236906,85.8573389,0
1318,947.193,21.189372,83.4599894,1
1319,488.39,18.978303333333333,83.867225,2
1320,411.968,20.2937679,82.7600944,2
1321,306.249,20.296905,82.7562588,2
1322,494.0,21.732228,87.0969665,0
1323,520.5,21.6402706,84.0430583,1
1324,691.419,22.3508559,84.0972277,1
1325,342.0,19.719035,82.37037666666667,2
1326,351.888,19.2336789,82.7910372,2
1327,1141.664,21.39766,86.48387,0
1328,357.913,20.4283071,86.4905113,0
1329,520.334,22.4026653,84.7323598,1
1330,620.664,18.972308,84.1573077,2
1331,1228.665,20.2948582,82.758393,2
1332,870.085,20.9731384,85.9924873,0
1333,518.413,20.6544372,83.7502543,1
1334,351.66,21.7525289,87.1028263,0
1335,703.25,20.5023202,82.6714663,1
1336,1107.253,20.5019409,82.8033827,1
1337,579.833,19.5183128,83.5067028,2
1338,494.83,20.4434324,86.4724257,0
1339,374.332,22.2720928,86.178554,0
1340,342.0,19.384781666666665,82.986425,2
1341,338.834,20.5804026,86.5564191,0
1342,490.728,21.7662139,85.9731227,0
1343,473.0,22.2925847,84.1055861,1
1344,424.0,21.2568076,83.922409,1
1345,347.83,22.3754696,86.0847467,0
1346,552.333,19.418978,83.8122531,2
1347,435.498,21.9238287,86.7167154,0
1348,579.666,21.7482359,84.3514237,1
1349,1027.9,21.3400828,83.5696676,1
1350,1202.889,20.56422,82.6430137,1
1351,444.251,21.1009507,82.6952184,1
1352,450.111,19.509061666666668,83.31167166666667,2
1353,309.5,21.7419315,83.7470509,1
